Token,Item Name,Variation Name,SKU,Description,Categories,Reporting Category,SEO Title,SEO Description,Permalink,GTIN,Square Online Item Visibility,Item Type,Weight (lb),Social Media Link Title,Social Media Link Description,Shipping Enabled,Self-serve Ordering Enabled,Delivery Enabled,Pickup Enabled,Price,Online Sale Price,Archived,Sellable,Contains Alcohol,Stockable,Skip Detail Screen in POS,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Default Unit Cost,Default Vendor Name,Default Vendor Code,Current Quantity Quinn Florist,New Quantity Quinn Florist,Stock Alert Enabled Quinn Florist,Stock Alert Count Quinn Florist,Modifier Set - Funerals,Modifier Set - Type,Modifier Set - Wedding
JCCGR4WVJOCS6IQOAMUXENW3,Citrus Grove Bouquet,"Premium, Vase Arrangement",qf-bt-001447,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,130.00,,N,,,,,Size,Premium,Style,Vase Arrangement,,,,,,,,N,N,N
E3JQIJRPASGX2ZCNAATXSJ2M,Citrus Grove Bouquet,"Standard, Bouquet",qf-bt-001442,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,70.00,,N,,,,,Size,Standard,Style,Bouquet,,,,,,,,N,N,N
SKNEBPINPCXJK7DGNQJMRFNJ,Citrus Grove Bouquet,"Standard, Vase Arrangement",qf-bt-001443,,Flowers > Birthday,Flowers > Birthday,,,,,unavailable,Physical good,,,,,,,,85.00,,N,,,,,Size,Standard,Style,Vase Arrangement,,,,,,,,N,N,N
ZGE3WJRGI7WAPHYM6ZJEKKR6,Classic Fruit Basket,Classic Fruit Basket,qf-an-003689,"Our Classic Fruit Basket is a timeless and versatile gift that conveys care, comfort, and thoughtfulness. Featuring a fresh selection of seasonal fruit such as pineapple, apples, pears, oranges, mango, dragon fruit, and pomegranate, this basket is arranged in a rustic wicker base for an elegant presentation.

Ideal for sending condolences, wishing someone a speedy recovery, or simply saying thank you, this basket is a generous and wholesome gesture suitable for any occasion.

Available Sizes: Standard, Deluxe, Premium

Perfect for: Sympathy, Get Well, Thank You, Just Because

Includes: Assorted seasonal fruit

Basket Included","Flowers > Anniversary, Flowers > Birthday, Flowers > Congratulations, Flowers > Just Because, Flowers > Sympathy/Funeral, Flowers > Thank you, Flowers > Sympathy/Funeral > Sympathy for the Home",Flowers > Sympathy/Funeral > Sympathy for the Home,,,,,unavailable,Physical good,,,,Y,,,,95.00,,N,,,,,,,,,,,,,,,,N,N,N
D35MB2E7BNAM625ZRNJGBEP5,Classic Red Rose Bouquet – Elegant Long-Stem Roses,1 Dozen,qf-an-001537,"<p data-rm-block-id=""block-1"">Our Classic Red Rose Bouquet embodies timeless romance, elegance, and sophistication. Each bouquet is masterfully hand-tied using premium long-stem red roses, chosen for their rich color, velvety petals, and lasting beauty. Accented with fresh eucalyptus greenery, this arrangement offers a subtle, natural fragrance that perfectly complements the bold intensity of the roses. Designed and arranged by Quinn Florist’s expert floral artisans in Astoria, this bouquet captures passion, admiration, and heartfelt emotion in every stem.</p>
<p data-rm-block-id=""block-2"">Whether you’re celebrating an anniversary, sending congratulations, expressing sympathy, or simply saying “I love you,” the Classic Red Rose Bouquet is the quintessential symbol of affection and devotion. Wrapped with care and available with or without a vase, it transforms any gesture into a luxurious experience. Every detail is considered — from the balance of greenery to the hand-crafted wrapping — ensuring a presentation that speaks volumes without words.</p>
<p data-rm-block-id=""block-3"">Perfect for same-day delivery across New York City, including Queens, Manhattan, and Brooklyn, Quinn Florist guarantees each bouquet is made fresh to order for maximum longevity and fragrance. Elegant yet powerful, this bouquet stands as a timeless expression of love that never fades — a statement piece that turns every moment into something unforgettable.</p>",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,65.00,,N,,,,,Size (dzn),1 Dozen,,,,,,,,,,N,N,N
OB7MPKLRFXXYLVJK7XPPQJGQ,Classic Red Rose Bouquet – Elegant Long-Stem Roses,2 Dozen,qf-an-001537,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,90.00,,N,,,,,Size (dzn),2 Dozen,,,,,,,,,,N,N,N
LWQ4XLQT7HV5E2PH4GPH3UU6,Classic Red Rose Bouquet – Elegant Long-Stem Roses,3 Dozen,qf-an-001537,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,120.00,,N,,,,,Size (dzn),3 Dozen,,,,,,,,,,N,N,N
GZFU6VYMECHC6SZRQNLWUIOA,Claudia Compote,Regular,2765205,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,N,N,N,N,30.00,,N,,N,,N,,,,,,,,,,,,N,N,N
LOITBORS4IWP6IDYV3IPVCT4,Cloud Nine,Deluxe,qf-rs-001339,"A serene blend of pure white roses, lilies, stock, and lush greenery—Cloud Nine is the definition of understated elegance. Hand-designed in a modern glass bubble bowl, this arrangement is perfect for sympathy, thank you, or clean, minimalist home décor.

Available in Standard, Deluxe, and Premium sizes
Each size includes more stems for a fuller, more dramatic look.",Flowers > Sympathy/Funeral > Sympathy for the Home,Flowers > Sympathy/Funeral > Sympathy for the Home,,,,,unavailable,Physical good,,,,Y,,,,95.00,,N,,,,,Size,Deluxe,,,,,,,,,,N,N,N
B62GHZRPOMYUGH5MHT7KXSFV,Cloud Nine,Premium,qf-rs-001340,,Flowers > Sympathy/Funeral > Sympathy for the Home,Flowers > Sympathy/Funeral > Sympathy for the Home,,,,,unavailable,Physical good,,,,,,,,115.00,,N,,,,,Size,Premium,,,,,,,,,,N,N,N
6KSNSBI5WMTV26LWPBGEWCYH,Cloud Nine,Standard,qf-rs-001338,,Flowers > Sympathy/Funeral > Sympathy for the Home,Flowers > Sympathy/Funeral > Sympathy for the Home,,,,,unavailable,Physical good,,,,,,,,75.00,,N,,,,,Size,Standard,,,,,,,,,,N,N,N
SL6CTNHGLGNWD4UY3CLZILOY,Coffee Plant,Regular,942756V,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,7.99,,N,,N,,N,,,,,,,,,,,,N,N,N
3FKTBVHR3FASDPEMIMOBSVUI,Congrats,Congrats,qf--005280,,Greeting Cards,Greeting Cards,,,,,unavailable,Physical good,,,,Y,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
ZAJA7GNNBW2GWWDT3FNQ73CR,Congrats Multicolor Stack Text Card,Regular,N-BM-GC-734,"Say congrats to a loved one who deserves to be celebrated with this fun congrats stack text greeting card. Perfect for weddings, job promotions, baby showers and more!

-A2 Size (4.25 x 5.5 inches folded).
-Printed on premium 16pt thick cardstock with a matte finish.
-Paired with a coordinated kraft or holiday color envelope.
-BLANK INSIDE
-Hand Drawn

Categories: congratulations card, congratulations cards, greeting card, greeting cards, card, cards, congrats card, congrats cards, celebratory card, achievement card, milestone card, graduation card, new job card, promotion card, well done card.","Greeting Cards, Faire",Faire,,,,,unavailable,Physical good,,,,Y,,,,4.95,,N,,,,,,,,,1.95,Big Moods,,-1,,,,N,N,N
3SQS2PDQGSW3FQ3ABNOTNT43,Congrats multicolor,Congrats multicolor,qf--005279,,Greeting Cards,Greeting Cards,,,,,unavailable,Physical good,,,,Y,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
JTM6ZURPLXU46KAFESHKWHSE,Congratulations to you,Congratulations to you,qf-uc-004565,,Uncategorized,Uncategorized,,,,,unavailable,Physical good,,,,,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
TH6DFQCKUKSIEJA3SR5H5VOO,Congratulations to you,Congratulations to you,qf--005278,,Greeting Cards,Greeting Cards,,,,,unavailable,Physical good,,,,Y,,,,5.95,,N,,,,,,,,,,,,,,,,N,N,N
OHLB4BOJBWTJWH27N3DECCYN,Corn Plant (Large),Regular,157772Y,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,99.99,,N,,N,,N,,,,,,,,,,,,N,N,N
XXN36KZPWHWH3JA3UKDFRKRZ,Corn Plant Medium,Regular,8393650,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,74.99,,N,,N,,N,,,,,,,,,,,,N,N,N
Q32S6MMQIJDVAVPBM45JBLZQ,Corn Plant Small,Regular,7786168,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,59.99,,N,,N,,N,,,,,,,,,,,,N,N,N
I22CA4O536F6LG4AWZIA5VEH,Corsage or Boutonniere,Regular,X353482,,Custom Orders,Custom Orders,,,,,unavailable,Physical good,,,,N,N,N,N,variable,,N,,N,,N,,,,,,,,,,,,N,N,N
A5ZRS4ZE344SIBBLEORPYLVF,Coxcomb,Regular,5328902,$4 each for larger ones. Some are smaller so give 2 for $4,Flowers,Flowers,,,,,unavailable,Physical good,,,,N,N,N,N,4.00,,N,,N,,N,,,,,,,,,,,,N,N,N
T5TPYPEW2JZLZGQKRIA2BYHJ,Cremone (single stem mum),Regular,M486173,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,3.00,,N,,N,,N,,,,,,,,-63,,,,N,N,N
QMQLBS57TAB3JBWONPGC4PHR,Cuban Oregano,,,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,6.99,,N,,N,,N,,,,,,,,,,,,N,N,N
MPYRUCFID6RR2ECWY4ABMRWU,Curcuma,,,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,79.99,,N,,N,,N,,,,,,,,,,,,N,N,N
EEIKXGJA7VM6WFBKJKW6VZEY,Cushion Pom Poms (mums),Regular,496164H,Multiple flowers per stem,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,2.50,,N,,N,,N,,,,,,,,-129,,,,N,N,N
HCJ25NTLAOUQLM7HVPPBMGSV,Cymbidium Orchid,Regular,6516926,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,74.99,,N,,N,,N,,,,,,,,-1,,,,N,N,N
DDTGSCX3DOUO6RWXSI4HEY54,Cyrus Compote,Regular,E261407,,Vases/Pots,Vases/Pots,,,,,unavailable,Physical good,,,,N,N,N,N,18.00,,N,,N,,N,,,,,,,,,,,,N,N,N
ZX3QZ4GEAQFIXG4NKKA6RT6D,DISH GARDEN,Regular,6434139,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,variable,,N,,N,,N,,,,,,,,,,,,N,N,N
D7H7TN633O7SSWBORDFWH24X,DISH GARDEN,24.99,2956689,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,,,,,24.99,,N,,,,N,,,,,,,,,,,,N,N,N
NYAPMQXOBOI5CRT3BDJODUVM,DISH GARDEN,49.99,7662624,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,N,,,,,,,,,,,,N,N,N
R2RD7YQYYJLJZB3RABAIQVJ6,DISH GARDEN,54.99,6376926,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,,,,,54.99,,N,,,,N,,,,,,,,,,,,N,N,N
P7J4WKTRLHXUVYAOLZ2YYDKS,Daisies,Regular,861446G,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,2.50,,N,,N,,N,,,,,,,,-180,,,,N,N,N
5GNRQVL4F4BASWTXZYH3KXQR,Delivery Fee,Regular,A856897,,,,,,,,unavailable,Physical good,,,,N,N,N,N,variable,,N,,N,,N,,,,,,,,,,,,N,N,N
27PEOUJFFIKRY3PNUKLE2UTP,Delphinium,Regular,996700N,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,7.00,,N,,N,,N,,,,,,,,-2,,,,N,N,N
Y5EZURMLWZRE7UYLXPPKOF6E,Dendrobium Orchid,Regular,3256068,,Flowers,Flowers,,,,,,Physical good,,,,N,N,N,N,7.00,,N,,N,,N,,,,,,,,-1,,,,N,N,N
7RWBN2OITMNT7UWW3PKDWXEJ,Designers Choice Wrapped Bouquet,$200,qf-an-002324,"Designer’s Choice Bouquet
Let our expert florists create something truly one-of-a-kind. With the Designer’s Choice Bouquet, you leave the design in our hands, allowing us to select the freshest, most beautiful blooms available that day. Each arrangement is custom-crafted with seasonal flowers and unique color combinations, ensuring your gift is as special as the person receiving it.

Perfect for birthdays, anniversaries, congratulations, or “just because,” this bouquet offers a stunning surprise every time. No two arrangements are ever the same—what you receive will be a unique reflection of our creativity and the season’s best flowers.

Features:
<ul>
<li>Handcrafted by our skilled floral designers</li>
<li>Made with the freshest flowers in stock</li>
<li>Unique and never duplicated</li>
</ul>",Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,Y,,,,200.00,,N,,,,,Bouquet Value,$200,,,,,,,,,,N,N,N
6NLMW25NPJX5HOKTUW6MBRF3,Designers Choice Wrapped Bouquet,$175,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,175.00,,N,,,,,Bouquet Value,$175,,,,,,,,,,N,N,N
MMY6N7RQC4LDAWWRABJZ4NDZ,Designers Choice Wrapped Bouquet,$150,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,150.00,,N,,,,,Bouquet Value,$150,,,,,,,,,,N,N,N
FFSDNUO7X5MQ6XVFMQ5GYFDR,Designers Choice Wrapped Bouquet,$125,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,125.00,,N,,,,,Bouquet Value,$125,,,,,,,,,,N,N,N
FPCC5HBDLKJS5DM37QCNETRT,Designers Choice Wrapped Bouquet,$100,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,100.00,,N,,,,,Bouquet Value,$100,,,,,,,,,,N,N,N
K4NUVMEAYBWPXWAEE7DNZUGZ,Designers Choice Wrapped Bouquet,$80,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,80.00,,N,,,,,Bouquet Value,$80,,,,,,,,,,N,N,N
AMCSMLRTBRAI4A3263BNZGX2,Designers Choice Wrapped Bouquet,$60,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,60.00,,N,,,,,Bouquet Value,$60,,,,,,,,,,N,N,N
KAGWNOB2HPIA225RHBWJPVK4,Designers Choice Wrapped Bouquet,$50,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,50.00,,N,,,,,Bouquet Value,$50,,,,,,,,,,N,N,N
QJ6G7I5RUCQRBJJB7OWUO4XL,Designers Choice Wrapped Bouquet,$40,qf-an-002324,,Flowers > Anniversary,Flowers > Anniversary,,,,,unavailable,Physical good,,,,,,,,40.00,,N,,,,,Bouquet Value,$40,,,,,,,,,,N,N,N
WGBVHZJ3ROP5PEBX346CWPRK,Designer’s Choice Floral Arrangement,"Deluxe, Premium",,Let our florists design a unique floral arrangement just for you. Select the size and price level that fits your needs. Add a personal card message to complete your order.,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,Y,,,,35.00,,N,,,,,Size,Deluxe,Price Level,Premium,,,,,,,,N,N,N
CAKI34MY3J6JNSQA6DFT2LWX,Designer’s Choice Floral Arrangement,"Deluxe, Standard",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,30.00,,N,,,,,Size,Deluxe,Price Level,Standard,,,,,,,,N,N,N
I4KHGNKJREA26ZA2ZIWCWL2X,Designer’s Choice Floral Arrangement,"Deluxe, Deluxe",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,40.00,,N,,,,,Size,Deluxe,Price Level,Deluxe,,,,,,,,N,N,N
QXRI7REX6CFYFERR5AGXT74H,Designer’s Choice Floral Arrangement,"Deluxe, Luxury",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,45.00,,N,,,,,Size,Deluxe,Price Level,Luxury,,,,,,,,N,N,N
ARERCOJCZGI55D3M4VZR5NYF,Designer’s Choice Floral Arrangement,"Premium, Premium",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,55.00,,N,,,,,Size,Premium,Price Level,Premium,,,,,,,,N,N,N
GMZWAEOVJDWA7FGKGF5WNDVA,Designer’s Choice Floral Arrangement,"Premium, Standard",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,50.00,,N,,,,,Size,Premium,Price Level,Standard,,,,,,,,N,N,N
GJYI34ISZFOI5K7RQ4IRVMIY,Designer’s Choice Floral Arrangement,"Premium, Deluxe",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,60.00,,N,,,,,Size,Premium,Price Level,Deluxe,,,,,,,,N,N,N
6T4HSXPNQMSYBZAOKLBZN4IE,Designer’s Choice Floral Arrangement,"Premium, Luxury",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,65.00,,N,,,,,Size,Premium,Price Level,Luxury,,,,,,,,N,N,N
GCXX3DWSHJX3DHTS4XFPALFH,Designer’s Choice Floral Arrangement,"Standard, Premium",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,15.00,,N,,,,,Size,Standard,Price Level,Premium,,,,,,,,N,N,N
QF4B3UDPRHLZLLJZIFC4X7VP,Designer’s Choice Floral Arrangement,"Standard, Standard",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,10.00,,N,,,,,Size,Standard,Price Level,Standard,,,,,,,,N,N,N
5NPOF3UKF6OOU5QVEOBAASYN,Designer’s Choice Floral Arrangement,"Standard, Deluxe",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,25.00,,N,,,,,Size,Standard,Price Level,Deluxe,,,,,,,,N,N,N
EF4PJ4MDFYR2JLILGE2WUBTP,Designer’s Choice Floral Arrangement,"Standard, Luxury",,,Flowers > Just Because,Flowers > Just Because,,,,,unavailable,Physical good,,,,,,,,25.00,,N,,,,,Size,Standard,Price Level,Luxury,,,,,,,,N,N,N
IHM6OU7GNZUEQX3A6CKXZNEB,Designer’s Choice Wrapped Bouquet,Premium,,"Let our expert florists create a stunning bouquet, specially arranged with the freshest seasonal flowers. Select your desired price level and add a personal card message to your order.",Bouquets,Bouquets,,,,,unavailable,Physical good,,,,Y,,,,60.00,,N,,,,,Price Level,Premium,,,,,,18,,,,N,N,N
FZHR3PETQIOEHAFR7IHXXIMD,Designer’s Choice Wrapped Bouquet,Standard,,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,,,,,40.00,,N,,,,,Price Level,Standard,,,,,,0,,,,N,N,N
ENRQWFLY4HHRJG7BDKESQ5WR,Designer’s Choice Wrapped Bouquet,Deluxe,,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,,,,,80.00,,N,,,,,Price Level,Deluxe,,,,,,5,,,,N,N,N
OMVNVLW55IOS67QRBGESWZQB,Designer’s Choice Wrapped Bouquet,Luxury,,,Bouquets,Bouquets,,,,,unavailable,Physical good,,,,,,,,105.00,,N,,,,,Price Level,Luxury,,,,,,4,,,,N,N,N
UPBOLGNQDLNUDAWZ3LTL7FBF,Dill,,,,Outdoor Plant,Outdoor Plant,,,,,unavailable,Physical good,,,,Y,N,N,N,6.99,,N,,N,,N,,,,,,,,,,,,N,N,N
FL2CN7ZHOVA7DDKUIHUG2UDV,Disbud,Regular,399262Y,,Flowers,Flowers,,,,,unavailable,Physical good,,,,N,N,N,N,4.00,,N,,N,,N,,,,,,,,,,,,N,N,N
UEZOD4FTN76UJ5OJGSSOLQ7N,Double Stem Orchid,Regular,999565N,,Indoor Plants,Indoor Plants,,,,,unavailable,Physical good,,,,N,N,N,N,74.99,,N,,N,,N,,,,,,,,,,,,N,N,N
YDI4LT2GIBKA7ZG2PMNIC5JN,Dracaena Corn Plant,"Black Pot, 6""",,"The Dracaena Corn Plant (Dracaena fragrans) is a timeless houseplant with thick, woody canes and clusters of long green leaves resembling tropical palms. Known as a symbol of good luck, positivity, and resilience, this plant makes a wonderful gift for housewarmings, new jobs, or wellness occasions. Its upright form and easy-care nature make it a favorite for brightening up living rooms, hallways, or office spaces.

Care Instructions:

Light: Prefers bright, indirect light but tolerates medium to low light.

Water: Water when the top 1–2 inches of soil are dry; do not let sit in soggy soil.

Humidity: Adapts well to average household humidity.

Placement: Great for corners, hallways, and offices where vertical greenery is desired.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,N,N,N,49.99,,N,,N,,N,Pot Types,Black Pot,Plant Size,"6""",,,,,,,,N,N,N
7ZQ3CVTIAUYNGZBBRXCZU25K,Dracaena Corn Plant,"Black Pot, 8""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,99.99,,N,,,,N,Pot Types,Black Pot,Plant Size,"8""",,,,,,,,N,N,N
XVKAGANTSTS2HZDUZ5W7HLSY,Dracaena Corn Plant,"Black Pot, 10""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,124.99,,N,,,,N,Pot Types,Black Pot,Plant Size,"10""",,,,,,,,N,N,N
LRRZJTJALDGMKYNEAPCP3JTY,Dracaena Corn Plant,"Grow Pot, 6""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,29.99,,N,,,,N,Pot Types,Grow Pot,Plant Size,"6""",,,,,,,,N,N,N
72HPLOVFOGPHDWZ2JPAJM42P,Dracaena Corn Plant,"Grow Pot, 8""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,59.99,,N,,,,N,Pot Types,Grow Pot,Plant Size,"8""",,,,,,,,N,N,N
FRMOAKNOFUX2OQQDAA4GL6UZ,Dracaena Corn Plant,"Grow Pot, 10""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,74.99,,N,,,,N,Pot Types,Grow Pot,Plant Size,"10""",,,,,,,,N,N,N
TW6R25RCV5WMGDPFJTPRNEQO,Dracaena Corn Plant,"White Pot, 6""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,N,Pot Types,White Pot,Plant Size,"6""",,,,,,,,N,N,N
WLNR6TBNVP52L46BTLXM7SS6,Dracaena Corn Plant,"White Pot, 8""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,99.99,,N,,,,N,Pot Types,White Pot,Plant Size,"8""",,,,,,,,N,N,N
SQEKK4ABMBHGFTOXEUSECXFE,Dracaena Corn Plant,"White Pot, 10""",,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,124.99,,N,,,,N,Pot Types,White Pot,Plant Size,"10""",,,,,,,,N,N,N
IUE5AJU5T6CJVFT7Y5AB2FE2,Dracaena Corn Plant,"Black Pot, 6""",qf-pl-002801,"The Dracaena Corn Plant (Dracaena fragrans) is a timeless houseplant with thick, woody canes and clusters of long green leaves resembling tropical palms. Known as a symbol of good luck, positivity, and resilience, this plant makes a wonderful gift for housewarmings, new jobs, or wellness occasions. Its upright form and easy-care nature make it a favorite for brightening up living rooms, hallways, or office spaces.

Care Instructions:

Light: Prefers bright, indirect light but tolerates medium to low light.

Water: Water when the top 1–2 inches of soil are dry; do not let sit in soggy soil.

Humidity: Adapts well to average household humidity.

Placement: Great for corners, hallways, and offices where vertical greenery is desired.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,49.99,,N,,,,,Pot Types,Black Pot,Plant Size,"6""",,,,,,,,N,N,N
2FNVP5VPBX3IMPSRVV5YTGSV,Dracaena Lemon Lime,"Black Pot, 6""",qf-pl-002791,"The Dracaena Lemon Lime Warneckii is a striking houseplant with long, sword-shaped leaves striped in green, lime, and creamy yellow. Known as a symbol of positivity, renewal, and protection, this plant adds vibrant energy to homes, offices, or as a thoughtful gift. Its upright growth and colorful foliage make it a stylish décor choice while also helping purify indoor air.

Care Instructions:

Light: Thrives in medium to bright indirect light but can tolerate lower light.

Water: Water when the top 1–2 inches of soil feel dry; avoid overwatering.

Humidity: Adapts well to normal household humidity.

Placement: Perfect for living rooms, hallways, and office corners.",Plants,Plants,,,,,unavailable,Physical good,,,,Y,,,,44.99,,N,,,,,Pot Types,Black Pot,Plant Size,"6""",,,,,,,,N,N,N
XDVWRH7GAR3XD7ESGNWIHEN7,Dracaena Lemon Lime,"Black Pot, 8""",qf-pl-002792,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,89.99,,N,,,,,Pot Types,Black Pot,Plant Size,"8""",,,,,,,,N,N,N
Y2F4WUAVOVSX2EMZM6MACJU2,Dracaena Lemon Lime,"Grow Pot, 6""",qf-pl-002793,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,24.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"6""",,,,,,,,N,N,N
72YDLOJ7XR3V4AQMKFXPROKW,Dracaena Lemon Lime,"Grow Pot, 8""",qf-pl-002794,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,49.99,,N,,,,,Pot Types,Grow Pot,Plant Size,"8""",,,,,,,,N,N,N
PLFR464KR77BHI4ALKBXAD35,Dracaena Lemon Lime,"White Pot, 6""",qf-pl-002795,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,44.99,,N,,,,,Pot Types,White Pot,Plant Size,"6""",,,,,,,,N,N,N
C6Z6FWYMSI665S2NFBCC7EWZ,Dracaena Lemon Lime,"White Pot, 8""",qf-pl-002796,,Plants,Plants,,,,,unavailable,Physical good,,,,,,,,89.99,,N,,,,,Pot Types,White Pot,Plant Size,"8""",,,,,,,,N,N,N
D7BLR63YVLRK7Z3HEOPCYUDP,Dried Eucalyptus,Regular,D195024,,,,,,,,unavailable,Physical good,,,,Y,N,N,N,12.00,,N,,N,,N,,,,,,,,,,,,N,N,N
